desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
REP-008|zh|hanzi#15#siteB#k4,REP-008|zh|hanzi#15#siteB,4,REP-008|zh|hanzi#15,REP-008,C2,democracy,zh,hanzi,baseline,B,0.234957,0.882521,mixed,523
REP-008|en|latin#16#siteA#k0,REP-008|en|latin#16#siteA,0,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.120751,0.939625,en,743
REP-008|en|latin#16#siteA#k1,REP-008|en|latin#16#siteA,1,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.116199,0.941901,en,706
REP-008|en|latin#16#siteA#k2,REP-008|en|latin#16#siteA,2,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.11223,0.943885,en,743
REP-008|en|latin#16#siteA#k3,REP-008|en|latin#16#siteA,3,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.127763,0.936119,en,723
REP-008|en|latin#16#siteA#k4,REP-008|en|latin#16#siteA,4,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.118536,0.940732,en,750
REP-008|en|latin#16#siteB#k0,REP-008|en|latin#16#siteB,0,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.219876,0.890062,en,767
REP-008|en|latin#16#siteB#k1,REP-008|en|latin#16#siteB,1,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.228514,0.885743,en,764
REP-008|en|latin#16#siteB#k2,REP-008|en|latin#16#siteB,2,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.24109,0.879455,en,762
REP-008|en|latin#16#siteB#k3,REP-008|en|latin#16#siteB,3,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.228162,0.885919,en,751
REP-008|en|latin#16#siteB#k4,REP-008|en|latin#16#siteB,4,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.235922,0.882039,en,769
REP-009|zh|hanzi#17#siteA#k0,REP-009|zh|hanzi#17#siteA,0,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.109948,0.945026,en,630
REP-009|zh|hanzi#17#siteA#k1,REP-009|zh|hanzi#17#siteA,1,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.115924,0.942038,en,626
REP-009|zh|hanzi#17#siteA#k2,REP-009|zh|hanzi#17#siteA,2,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.115232,0.942384,en,612
REP-009|zh|hanzi#17#siteA#k3,REP-009|zh|hanzi#17#siteA,3,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.111245,0.944378,en,582
REP-009|zh|hanzi#17#siteA#k4,REP-009|zh|hanzi#17#siteA,4,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.114196,0.942902,en,597
REP-009|zh|hanzi#17#siteB#k0,REP-009|zh|hanzi#17#siteB,0,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.212461,0.89377,mixed,527
REP-009|zh|hanzi#17#siteB#k1,REP-009|zh|hanzi#17#siteB,1,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.224756,0.887622,mixed,495
REP-009|zh|hanzi#17#siteB#k2,REP-009|zh|hanzi#17#siteB,2,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.199691,0.900154,mixed,531
REP-009|zh|hanzi#17#siteB#k3,REP-009|zh|hanzi#17#siteB,3,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.228531,0.885735,mixed,500
REP-009|zh|hanzi#17#siteB#k4,REP-009|zh|hanzi#17#siteB,4,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.208536,0.895732,mixed,528
REP-009|en|latin#18#siteA#k0,REP-009|en|latin#18#siteA,0,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.241246,0.879377,en,726
REP-009|en|latin#18#siteA#k1,REP-009|en|latin#18#siteA,1,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.240041,0.87998,en,746
REP-009|en|latin#18#siteA#k2,REP-009|en|latin#18#siteA,2,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.228871,0.885565,en,781
REP-009|en|latin#18#siteA#k3,REP-009|en|latin#18#siteA,3,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.230577,0.884712,en,778
REP-009|en|latin#18#siteA#k4,REP-009|en|latin#18#siteA,4,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.230052,0.884974,en,733
REP-009|en|latin#18#siteB#k0,REP-009|en|latin#18#siteB,0,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.334083,0.832958,en,762
REP-009|en|latin#18#siteB#k1,REP-009|en|latin#18#siteB,1,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.306044,0.846978,en,776
REP-009|en|latin#18#siteB#k2,REP-009|en|latin#18#siteB,2,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.343302,0.828349,en,763
REP-009|en|latin#18#siteB#k3,REP-009|en|latin#18#siteB,3,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.309053,0.845474,en,776
REP-009|en|latin#18#siteB#k4,REP-009|en|latin#18#siteB,4,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.305087,0.847457,en,750
REP-010|zh|hanzi#19#siteA#k0,REP-010|zh|hanzi#19#siteA,0,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.112567,0.943716,en,588
REP-010|zh|hanzi#19#siteA#k1,REP-010|zh|hanzi#19#siteA,1,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.110293,0.944854,en,577
REP-010|zh|hanzi#19#siteA#k2,REP-010|zh|hanzi#19#siteA,2,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.121188,0.939406,en,597
REP-010|zh|hanzi#19#siteA#k3,REP-010|zh|hanzi#19#siteA,3,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.120204,0.939898,en,572
REP-010|zh|hanzi#19#siteA#k4,REP-010|zh|hanzi#19#siteA,4,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.109088,0.945456,en,608
REP-010|zh|hanzi#19#siteB#k0,REP-010|zh|hanzi#19#siteB,0,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.215623,0.892189,mixed,509
REP-010|zh|hanzi#19#siteB#k1,REP-010|zh|hanzi#19#siteB,1,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.213063,0.893468,mixed,514
REP-010|zh|hanzi#19#siteB#k2,REP-010|zh|hanzi#19#siteB,2,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.215448,0.892276,mixed,484
REP-010|zh|hanzi#19#siteB#k3,REP-010|zh|hanzi#19#siteB,3,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.211467,0.894266,mixed,481
REP-010|zh|hanzi#19#siteB#k4,REP-010|zh|hanzi#19#siteB,4,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.225216,0.887392,mixed,506
REP-010|en|latin#20#siteA#k0,REP-010|en|latin#20#siteA,0,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.10336,0.94832,en,744
REP-010|en|latin#20#siteA#k1,REP-010|en|latin#20#siteA,1,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.103158,0.948421,en,704
REP-010|en|latin#20#siteA#k2,REP-010|en|latin#20#siteA,2,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.110814,0.944593,en,726
REP-010|en|latin#20#siteA#k3,REP-010|en|latin#20#siteA,3,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.108517,0.945742,en,694
REP-010|en|latin#20#siteA#k4,REP-010|en|latin#20#siteA,4,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.103824,0.948088,en,704
REP-010|en|latin#20#siteB#k0,REP-010|en|latin#20#siteB,0,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.323575,0.838213,en,763
REP-010|en|latin#20#siteB#k1,REP-010|en|latin#20#siteB,1,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.306649,0.846676,en,760
REP-010|en|latin#20#siteB#k2,REP-010|en|latin#20#siteB,2,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.328502,0.835749,en,758
REP-010|en|latin#20#siteB#k3,REP-010|en|latin#20#siteB,3,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.311459,0.844271,en,734
REP-010|en|latin#20#siteB#k4,REP-010|en|latin#20#siteB,4,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.341688,0.829156,en,714
REP-011|zh|hanzi#21#siteA#k0,REP-011|zh|hanzi#21#siteA,0,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.119787,0.940107,en,619
REP-011|zh|hanzi#21#siteA#k1,REP-011|zh|hanzi#21#siteA,1,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.115367,0.942317,en,623
REP-011|zh|hanzi#21#siteA#k2,REP-011|zh|hanzi#21#siteA,2,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.128777,0.935612,en,625
REP-011|zh|hanzi#21#siteA#k3,REP-011|zh|hanzi#21#siteA,3,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.116786,0.941607,en,596
REP-011|zh|hanzi#21#siteA#k4,REP-011|zh|hanzi#21#siteA,4,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.113888,0.943056,en,603
REP-011|zh|hanzi#21#siteB#k0,REP-011|zh|hanzi#21#siteB,0,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.217599,0.891201,mixed,500
REP-011|zh|hanzi#21#siteB#k1,REP-011|zh|hanzi#21#siteB,1,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.211967,0.894016,mixed,540
REP-011|zh|hanzi#21#siteB#k2,REP-011|zh|hanzi#21#siteB,2,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.214314,0.892843,mixed,536
REP-011|zh|hanzi#21#siteB#k3,REP-011|zh|hanzi#21#siteB,3,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.207356,0.896322,mixed,519
REP-011|zh|hanzi#21#siteB#k4,REP-011|zh|hanzi#21#siteB,4,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.214784,0.892608,mixed,527
REP-011|en|latin#22#siteA#k0,REP-011|en|latin#22#siteA,0,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.096415,0.951793,en,694
REP-011|en|latin#22#siteA#k1,REP-011|en|latin#22#siteA,1,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.087269,0.956365,en,744
REP-011|en|latin#22#siteA#k2,REP-011|en|latin#22#siteA,2,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.092413,0.953794,en,707
REP-011|en|latin#22#siteA#k3,REP-011|en|latin#22#siteA,3,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.09144,0.95428,en,707
REP-011|en|latin#22#siteA#k4,REP-011|en|latin#22#siteA,4,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.099181,0.95041,en,737
REP-011|en|latin#22#siteB#k0,REP-011|en|latin#22#siteB,0,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.194377,0.902811,en,775
REP-011|en|latin#22#siteB#k1,REP-011|en|latin#22#siteB,1,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.209922,0.895039,en,767
REP-011|en|latin#22#siteB#k2,REP-011|en|latin#22#siteB,2,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.198176,0.900912,en,775
REP-011|en|latin#22#siteB#k3,REP-011|en|latin#22#siteB,3,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.20891,0.895545,en,776
REP-011|en|latin#22#siteB#k4,REP-011|en|latin#22#siteB,4,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.17965,0.910175,en,760
REP-012|zh|hanzi#23#siteA#k0,REP-012|zh|hanzi#23#siteA,0,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.113324,0.943338,en,585
REP-012|zh|hanzi#23#siteA#k1,REP-012|zh|hanzi#23#siteA,1,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.118663,0.940669,en,601
REP-012|zh|hanzi#23#siteA#k2,REP-012|zh|hanzi#23#siteA,2,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.120551,0.939725,en,602
REP-012|zh|hanzi#23#siteA#k3,REP-012|zh|hanzi#23#siteA,3,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.111385,0.944308,en,626
REP-012|zh|hanzi#23#siteA#k4,REP-012|zh|hanzi#23#siteA,4,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.108135,0.945933,en,607
REP-012|zh|hanzi#23#siteB#k0,REP-012|zh|hanzi#23#siteB,0,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.212932,0.893534,mixed,523
REP-012|zh|hanzi#23#siteB#k1,REP-012|zh|hanzi#23#siteB,1,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.20895,0.895525,mixed,549
REP-012|zh|hanzi#23#siteB#k2,REP-012|zh|hanzi#23#siteB,2,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.203639,0.89818,mixed,493
REP-012|zh|hanzi#23#siteB#k3,REP-012|zh|hanzi#23#siteB,3,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.209074,0.895463,en,559
REP-012|zh|hanzi#23#siteB#k4,REP-012|zh|hanzi#23#siteB,4,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.218969,0.890516,mixed,495
REP-012|en|latin#24#siteA#k0,REP-012|en|latin#24#siteA,0,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.11387,0.943065,en,694
REP-012|en|latin#24#siteA#k1,REP-012|en|latin#24#siteA,1,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.108481,0.94576,en,716
REP-012|en|latin#24#siteA#k2,REP-012|en|latin#24#siteA,2,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.108778,0.945611,en,737
REP-012|en|latin#24#siteA#k3,REP-012|en|latin#24#siteA,3,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.103245,0.948377,en,710
REP-012|en|latin#24#siteA#k4,REP-012|en|latin#24#siteA,4,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.103672,0.948164,en,714
REP-012|en|latin#24#siteB#k0,REP-012|en|latin#24#siteB,0,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.193462,0.903269,en,740
REP-012|en|latin#24#siteB#k1,REP-012|en|latin#24#siteB,1,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.193961,0.903019,en,755
REP-012|en|latin#24#siteB#k2,REP-012|en|latin#24#siteB,2,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.20544,0.89728,en,728
REP-012|en|latin#24#siteB#k3,REP-012|en|latin#24#siteB,3,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.220343,0.889829,en,739
REP-012|en|latin#24#siteB#k4,REP-012|en|latin#24#siteB,4,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.215052,0.892474,en,750
REP-013|zh|hanzi#25#siteA#k0,REP-013|zh|hanzi#25#siteA,0,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.215764,0.892118,en,572
REP-013|zh|hanzi#25#siteA#k1,REP-013|zh|hanzi#25#siteA,1,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.218605,0.890697,en,597
REP-013|zh|hanzi#25#siteA#k2,REP-013|zh|hanzi#25#siteA,2,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.208158,0.895921,en,576
REP-013|zh|hanzi#25#siteA#k3,REP-013|zh|hanzi#25#siteA,3,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.204203,0.897899,en,538
REP-013|zh|hanzi#25#siteA#k4,REP-013|zh|hanzi#25#siteA,4,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.172974,0.913513,en,583
REP-013|zh|hanzi#25#siteB#k0,REP-013|zh|hanzi#25#siteB,0,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.180065,0.909968,mixed,539
REP-013|zh|hanzi#25#siteB#k1,REP-013|zh|hanzi#25#siteB,1,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.178859,0.910571,mixed,526
REP-013|zh|hanzi#25#siteB#k2,REP-013|zh|hanzi#25#siteB,2,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.18968,0.90516,en,563
REP-013|zh|hanzi#25#siteB#k3,REP-013|zh|hanzi#25#siteB,3,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.174519,0.912741,mixed,529
REP-013|zh|hanzi#25#siteB#k4,REP-013|zh|hanzi#25#siteB,4,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.177344,0.911328,en,561
REP-013|en|latin#26#siteA#k0,REP-013|en|latin#26#siteA,0,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.133883,0.933058,en,737
REP-013|en|latin#26#siteA#k1,REP-013|en|latin#26#siteA,1,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.128828,0.935586,en,742
REP-013|en|latin#26#siteA#k2,REP-013|en|latin#26#siteA,2,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.126222,0.936889,en,699
REP-013|en|latin#26#siteA#k3,REP-013|en|latin#26#siteA,3,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.129521,0.93524,en,726
REP-013|en|latin#26#siteA#k4,REP-013|en|latin#26#siteA,4,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.128408,0.935796,en,731
REP-013|en|latin#26#siteB#k0,REP-013|en|latin#26#siteB,0,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.184823,0.907589,en,773
REP-013|en|latin#26#siteB#k1,REP-013|en|latin#26#siteB,1,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.195373,0.902314,en,763
REP-013|en|latin#26#siteB#k2,REP-013|en|latin#26#siteB,2,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.189469,0.905266,en,762
REP-013|en|latin#26#siteB#k3,REP-013|en|latin#26#siteB,3,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.208062,0.895969,en,772
REP-013|en|latin#26#siteB#k4,REP-013|en|latin#26#siteB,4,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.18885,0.905575,en,768
REP-014|zh|hanzi#27#siteA#k0,REP-014|zh|hanzi#27#siteA,0,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.124773,0.937614,en,554
REP-014|zh|hanzi#27#siteA#k1,REP-014|zh|hanzi#27#siteA,1,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.131013,0.934494,en,615
REP-014|zh|hanzi#27#siteA#k2,REP-014|zh|hanzi#27#siteA,2,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.128872,0.935564,en,564
REP-014|zh|hanzi#27#siteA#k3,REP-014|zh|hanzi#27#siteA,3,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.123356,0.938322,en,596
REP-014|zh|hanzi#27#siteA#k4,REP-014|zh|hanzi#27#siteA,4,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.139254,0.930373,en,645
REP-014|zh|hanzi#27#siteB#k0,REP-014|zh|hanzi#27#siteB,0,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.222766,0.888617,mixed,474
REP-014|zh|hanzi#27#siteB#k1,REP-014|zh|hanzi#27#siteB,1,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.224931,0.887535,mixed,511
REP-014|zh|hanzi#27#siteB#k2,REP-014|zh|hanzi#27#siteB,2,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.210479,0.894761,mixed,475
REP-014|zh|hanzi#27#siteB#k3,REP-014|zh|hanzi#27#siteB,3,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.225393,0.887304,mixed,519
REP-014|zh|hanzi#27#siteB#k4,REP-014|zh|hanzi#27#siteB,4,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.223165,0.888418,mixed,529
REP-014|en|latin#28#siteA#k0,REP-014|en|latin#28#siteA,0,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.137812,0.931094,en,754
REP-014|en|latin#28#siteA#k1,REP-014|en|latin#28#siteA,1,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.139634,0.930183,en,753
REP-014|en|latin#28#siteA#k2,REP-014|en|latin#28#siteA,2,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.135398,0.932301,en,747
REP-014|en|latin#28#siteA#k3,REP-014|en|latin#28#siteA,3,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.13854,0.93073,en,775
REP-014|en|latin#28#siteA#k4,REP-014|en|latin#28#siteA,4,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.140027,0.929986,en,771
REP-014|en|latin#28#siteB#k0,REP-014|en|latin#28#siteB,0,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.254163,0.872918,en,765
REP-014|en|latin#28#siteB#k1,REP-014|en|latin#28#siteB,1,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.258313,0.870844,en,760
REP-014|en|latin#28#siteB#k2,REP-014|en|latin#28#siteB,2,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.28005,0.859975,en,745
REP-014|en|latin#28#siteB#k3,REP-014|en|latin#28#siteB,3,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.258795,0.870602,en,763
REP-014|en|latin#28#siteB#k4,REP-014|en|latin#28#siteB,4,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.264408,0.867796,en,770
REP-015|zh|hanzi#29#siteA#k0,REP-015|zh|hanzi#29#siteA,0,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.14891,0.925545,en,594
REP-015|zh|hanzi#29#siteA#k1,REP-015|zh|hanzi#29#siteA,1,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.153496,0.923252,en,581
REP-015|zh|hanzi#29#siteA#k2,REP-015|zh|hanzi#29#siteA,2,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.147663,0.926168,en,621
REP-015|zh|hanzi#29#siteA#k3,REP-015|zh|hanzi#29#siteA,3,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.148494,0.925753,en,652
REP-015|zh|hanzi#29#siteA#k4,REP-015|zh|hanzi#29#siteA,4,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.150282,0.924859,en,631
REP-015|zh|hanzi#29#siteB#k0,REP-015|zh|hanzi#29#siteB,0,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.206057,0.896971,mixed,490
REP-015|zh|hanzi#29#siteB#k1,REP-015|zh|hanzi#29#siteB,1,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.222717,0.888642,mixed,505
REP-015|zh|hanzi#29#siteB#k2,REP-015|zh|hanzi#29#siteB,2,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.207563,0.896219,mixed,541
REP-015|zh|hanzi#29#siteB#k3,REP-015|zh|hanzi#29#siteB,3,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.20783,0.896085,mixed,492
REP-015|zh|hanzi#29#siteB#k4,REP-015|zh|hanzi#29#siteB,4,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.210123,0.894939,mixed,465
REP-015|en|latin#30#siteA#k0,REP-015|en|latin#30#siteA,0,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.228389,0.885806,en,737
REP-015|en|latin#30#siteA#k1,REP-015|en|latin#30#siteA,1,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.250328,0.874836,en,758
REP-015|en|latin#30#siteA#k2,REP-015|en|latin#30#siteA,2,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.225431,0.887285,en,770
REP-015|en|latin#30#siteA#k3,REP-015|en|latin#30#siteA,3,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.236917,0.881542,en,736
REP-015|en|latin#30#siteA#k4,REP-015|en|latin#30#siteA,4,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.241209,0.879396,en,743
REP-015|en|latin#30#siteB#k0,REP-015|en|latin#30#siteB,0,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.332404,0.833798,en,770
REP-015|en|latin#30#siteB#k1,REP-015|en|latin#30#siteB,1,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.339257,0.830372,en,773
REP-015|en|latin#30#siteB#k2,REP-015|en|latin#30#siteB,2,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.358521,0.82074,en,781
REP-015|en|latin#30#siteB#k3,REP-015|en|latin#30#siteB,3,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.323122,0.838439,en,777
REP-015|en|latin#30#siteB#k4,REP-015|en|latin#30#siteB,4,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.321321,0.839339,en,758
