desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
REP-008|zh|hanzi#15#siteB#k4,REP-008|zh|hanzi#15#siteB,4,REP-008|zh|hanzi#15,REP-008,C2,democracy,zh,hanzi,baseline,B,0.010586,0.994707,mixed,521
REP-008|en|latin#16#siteA#k0,REP-008|en|latin#16#siteA,0,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.005049,0.997475,en,748
REP-008|en|latin#16#siteA#k1,REP-008|en|latin#16#siteA,1,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.00537,0.997315,en,710
REP-008|en|latin#16#siteA#k2,REP-008|en|latin#16#siteA,2,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.005323,0.997339,en,731
REP-008|en|latin#16#siteA#k3,REP-008|en|latin#16#siteA,3,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.00529,0.997355,en,718
REP-008|en|latin#16#siteA#k4,REP-008|en|latin#16#siteA,4,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,A,0.005315,0.997343,en,736
REP-008|en|latin#16#siteB#k0,REP-008|en|latin#16#siteB,0,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.009468,0.995266,en,715
REP-008|en|latin#16#siteB#k1,REP-008|en|latin#16#siteB,1,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.010238,0.994881,en,688
REP-008|en|latin#16#siteB#k2,REP-008|en|latin#16#siteB,2,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.010342,0.99483,en,728
REP-008|en|latin#16#siteB#k3,REP-008|en|latin#16#siteB,3,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.010452,0.994774,en,710
REP-008|en|latin#16#siteB#k4,REP-008|en|latin#16#siteB,4,REP-008|en|latin#16,REP-008,C2,democracy,en,latin,baseline,B,0.010421,0.99479,en,753
REP-009|zh|hanzi#17#siteA#k0,REP-009|zh|hanzi#17#siteA,0,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.008499,0.995751,en,627
REP-009|zh|hanzi#17#siteA#k1,REP-009|zh|hanzi#17#siteA,1,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.008295,0.995852,en,638
REP-009|zh|hanzi#17#siteA#k2,REP-009|zh|hanzi#17#siteA,2,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.008403,0.995798,en,598
REP-009|zh|hanzi#17#siteA#k3,REP-009|zh|hanzi#17#siteA,3,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.00842,0.99579,en,587
REP-009|zh|hanzi#17#siteA#k4,REP-009|zh|hanzi#17#siteA,4,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,A,0.008381,0.995809,en,586
REP-009|zh|hanzi#17#siteB#k0,REP-009|zh|hanzi#17#siteB,0,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.009148,0.995426,en,564
REP-009|zh|hanzi#17#siteB#k1,REP-009|zh|hanzi#17#siteB,1,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.008273,0.995864,en,581
REP-009|zh|hanzi#17#siteB#k2,REP-009|zh|hanzi#17#siteB,2,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.009195,0.995403,mixed,529
REP-009|zh|hanzi#17#siteB#k3,REP-009|zh|hanzi#17#siteB,3,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.008176,0.995912,mixed,514
REP-009|zh|hanzi#17#siteB#k4,REP-009|zh|hanzi#17#siteB,4,REP-009|zh|hanzi#17,REP-009,C3,democracy,zh,hanzi,baseline,B,0.008495,0.995753,en,581
REP-009|en|latin#18#siteA#k0,REP-009|en|latin#18#siteA,0,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.005343,0.997329,en,704
REP-009|en|latin#18#siteA#k1,REP-009|en|latin#18#siteA,1,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.005121,0.997439,en,677
REP-009|en|latin#18#siteA#k2,REP-009|en|latin#18#siteA,2,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.005256,0.997372,en,690
REP-009|en|latin#18#siteA#k3,REP-009|en|latin#18#siteA,3,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.004941,0.99753,en,682
REP-009|en|latin#18#siteA#k4,REP-009|en|latin#18#siteA,4,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,A,0.005391,0.997305,en,691
REP-009|en|latin#18#siteB#k0,REP-009|en|latin#18#siteB,0,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.00911,0.995446,en,731
REP-009|en|latin#18#siteB#k1,REP-009|en|latin#18#siteB,1,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.008086,0.995957,en,729
REP-009|en|latin#18#siteB#k2,REP-009|en|latin#18#siteB,2,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.008459,0.995771,en,720
REP-009|en|latin#18#siteB#k3,REP-009|en|latin#18#siteB,3,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.00748,0.99626,en,706
REP-009|en|latin#18#siteB#k4,REP-009|en|latin#18#siteB,4,REP-009|en|latin#18,REP-009,C3,democracy,en,latin,baseline,B,0.00911,0.995445,en,741
REP-010|zh|hanzi#19#siteA#k0,REP-010|zh|hanzi#19#siteA,0,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.01066,0.99467,en,599
REP-010|zh|hanzi#19#siteA#k1,REP-010|zh|hanzi#19#siteA,1,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.010097,0.994952,en,596
REP-010|zh|hanzi#19#siteA#k2,REP-010|zh|hanzi#19#siteA,2,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.009986,0.995007,en,564
REP-010|zh|hanzi#19#siteA#k3,REP-010|zh|hanzi#19#siteA,3,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.010265,0.994867,en,607
REP-010|zh|hanzi#19#siteA#k4,REP-010|zh|hanzi#19#siteA,4,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,A,0.009912,0.995044,en,576
REP-010|zh|hanzi#19#siteB#k0,REP-010|zh|hanzi#19#siteB,0,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.007989,0.996005,en,607
REP-010|zh|hanzi#19#siteB#k1,REP-010|zh|hanzi#19#siteB,1,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.008397,0.995802,en,585
REP-010|zh|hanzi#19#siteB#k2,REP-010|zh|hanzi#19#siteB,2,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.007498,0.996251,en,558
REP-010|zh|hanzi#19#siteB#k3,REP-010|zh|hanzi#19#siteB,3,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.007619,0.996191,en,575
REP-010|zh|hanzi#19#siteB#k4,REP-010|zh|hanzi#19#siteB,4,REP-010|zh|hanzi#19,REP-010,C4,democracy,zh,hanzi,baseline,B,0.007717,0.996142,mixed,521
REP-010|en|latin#20#siteA#k0,REP-010|en|latin#20#siteA,0,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.00493,0.997535,en,694
REP-010|en|latin#20#siteA#k1,REP-010|en|latin#20#siteA,1,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.005177,0.997411,en,714
REP-010|en|latin#20#siteA#k2,REP-010|en|latin#20#siteA,2,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.004979,0.99751,en,689
REP-010|en|latin#20#siteA#k3,REP-010|en|latin#20#siteA,3,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.005506,0.997247,en,708
REP-010|en|latin#20#siteA#k4,REP-010|en|latin#20#siteA,4,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,A,0.005476,0.997262,en,705
REP-010|en|latin#20#siteB#k0,REP-010|en|latin#20#siteB,0,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.005714,0.997143,en,752
REP-010|en|latin#20#siteB#k1,REP-010|en|latin#20#siteB,1,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.005521,0.997239,en,701
REP-010|en|latin#20#siteB#k2,REP-010|en|latin#20#siteB,2,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.006289,0.996856,en,707
REP-010|en|latin#20#siteB#k3,REP-010|en|latin#20#siteB,3,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.006138,0.996931,en,706
REP-010|en|latin#20#siteB#k4,REP-010|en|latin#20#siteB,4,REP-010|en|latin#20,REP-010,C4,democracy,en,latin,baseline,B,0.006175,0.996913,en,711
REP-011|zh|hanzi#21#siteA#k0,REP-011|zh|hanzi#21#siteA,0,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.00733,0.996335,en,562
REP-011|zh|hanzi#21#siteA#k1,REP-011|zh|hanzi#21#siteA,1,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.007276,0.996361,en,563
REP-011|zh|hanzi#21#siteA#k2,REP-011|zh|hanzi#21#siteA,2,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.007471,0.996264,en,572
REP-011|zh|hanzi#21#siteA#k3,REP-011|zh|hanzi#21#siteA,3,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.008308,0.995846,en,555
REP-011|zh|hanzi#21#siteA#k4,REP-011|zh|hanzi#21#siteA,4,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,A,0.00772,0.99614,en,606
REP-011|zh|hanzi#21#siteB#k0,REP-011|zh|hanzi#21#siteB,0,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.007938,0.996032,mixed,469
REP-011|zh|hanzi#21#siteB#k1,REP-011|zh|hanzi#21#siteB,1,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.006745,0.996627,mixed,487
REP-011|zh|hanzi#21#siteB#k2,REP-011|zh|hanzi#21#siteB,2,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.007209,0.996395,mixed,548
REP-011|zh|hanzi#21#siteB#k3,REP-011|zh|hanzi#21#siteB,3,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.007143,0.996429,mixed,570
REP-011|zh|hanzi#21#siteB#k4,REP-011|zh|hanzi#21#siteB,4,REP-011|zh|hanzi#21,REP-011,C5,democracy,zh,hanzi,baseline,B,0.007779,0.996111,mixed,494
REP-011|en|latin#22#siteA#k0,REP-011|en|latin#22#siteA,0,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.006405,0.996798,en,733
REP-011|en|latin#22#siteA#k1,REP-011|en|latin#22#siteA,1,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.005791,0.997105,en,725
REP-011|en|latin#22#siteA#k2,REP-011|en|latin#22#siteA,2,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.005658,0.997171,en,746
REP-011|en|latin#22#siteA#k3,REP-011|en|latin#22#siteA,3,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.00602,0.996991,en,710
REP-011|en|latin#22#siteA#k4,REP-011|en|latin#22#siteA,4,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,A,0.006379,0.996811,en,732
REP-011|en|latin#22#siteB#k0,REP-011|en|latin#22#siteB,0,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.006069,0.996966,en,722
REP-011|en|latin#22#siteB#k1,REP-011|en|latin#22#siteB,1,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.005119,0.99744,en,695
REP-011|en|latin#22#siteB#k2,REP-011|en|latin#22#siteB,2,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.0056,0.9972,en,707
REP-011|en|latin#22#siteB#k3,REP-011|en|latin#22#siteB,3,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.005297,0.997351,en,712
REP-011|en|latin#22#siteB#k4,REP-011|en|latin#22#siteB,4,REP-011|en|latin#22,REP-011,C5,democracy,en,latin,baseline,B,0.005336,0.997332,en,709
REP-012|zh|hanzi#23#siteA#k0,REP-012|zh|hanzi#23#siteA,0,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.007278,0.996361,en,588
REP-012|zh|hanzi#23#siteA#k1,REP-012|zh|hanzi#23#siteA,1,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.007555,0.996222,en,619
REP-012|zh|hanzi#23#siteA#k2,REP-012|zh|hanzi#23#siteA,2,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.006929,0.996536,en,583
REP-012|zh|hanzi#23#siteA#k3,REP-012|zh|hanzi#23#siteA,3,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.007781,0.996109,en,608
REP-012|zh|hanzi#23#siteA#k4,REP-012|zh|hanzi#23#siteA,4,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,A,0.00766,0.99617,en,574
REP-012|zh|hanzi#23#siteB#k0,REP-012|zh|hanzi#23#siteB,0,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.00694,0.99653,mixed,521
REP-012|zh|hanzi#23#siteB#k1,REP-012|zh|hanzi#23#siteB,1,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.007216,0.996392,mixed,507
REP-012|zh|hanzi#23#siteB#k2,REP-012|zh|hanzi#23#siteB,2,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.007708,0.996146,mixed,486
REP-012|zh|hanzi#23#siteB#k3,REP-012|zh|hanzi#23#siteB,3,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.007691,0.996155,mixed,467
REP-012|zh|hanzi#23#siteB#k4,REP-012|zh|hanzi#23#siteB,4,REP-012|zh|hanzi#23,REP-012,C6,democracy,zh,hanzi,baseline,B,0.00799,0.996005,mixed,523
REP-012|en|latin#24#siteA#k0,REP-012|en|latin#24#siteA,0,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.005687,0.997156,en,715
REP-012|en|latin#24#siteA#k1,REP-012|en|latin#24#siteA,1,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.005223,0.997388,en,724
REP-012|en|latin#24#siteA#k2,REP-012|en|latin#24#siteA,2,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.004853,0.997574,en,728
REP-012|en|latin#24#siteA#k3,REP-012|en|latin#24#siteA,3,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.005133,0.997434,en,784
REP-012|en|latin#24#siteA#k4,REP-012|en|latin#24#siteA,4,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,A,0.005708,0.997146,en,723
REP-012|en|latin#24#siteB#k0,REP-012|en|latin#24#siteB,0,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.00729,0.996355,en,687
REP-012|en|latin#24#siteB#k1,REP-012|en|latin#24#siteB,1,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.007512,0.996244,en,701
REP-012|en|latin#24#siteB#k2,REP-012|en|latin#24#siteB,2,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.006178,0.996911,en,694
REP-012|en|latin#24#siteB#k3,REP-012|en|latin#24#siteB,3,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.007808,0.996096,en,710
REP-012|en|latin#24#siteB#k4,REP-012|en|latin#24#siteB,4,REP-012|en|latin#24,REP-012,C6,democracy,en,latin,baseline,B,0.007392,0.996304,en,678
REP-013|zh|hanzi#25#siteA#k0,REP-013|zh|hanzi#25#siteA,0,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.009657,0.995171,en,548
REP-013|zh|hanzi#25#siteA#k1,REP-013|zh|hanzi#25#siteA,1,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.008251,0.995874,en,566
REP-013|zh|hanzi#25#siteA#k2,REP-013|zh|hanzi#25#siteA,2,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.008976,0.995512,en,561
REP-013|zh|hanzi#25#siteA#k3,REP-013|zh|hanzi#25#siteA,3,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.008195,0.995902,en,541
REP-013|zh|hanzi#25#siteA#k4,REP-013|zh|hanzi#25#siteA,4,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,A,0.008977,0.995511,en,570
REP-013|zh|hanzi#25#siteB#k0,REP-013|zh|hanzi#25#siteB,0,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.00688,0.99656,mixed,569
REP-013|zh|hanzi#25#siteB#k1,REP-013|zh|hanzi#25#siteB,1,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.007908,0.996046,mixed,558
REP-013|zh|hanzi#25#siteB#k2,REP-013|zh|hanzi#25#siteB,2,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.007259,0.996371,mixed,533
REP-013|zh|hanzi#25#siteB#k3,REP-013|zh|hanzi#25#siteB,3,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.007216,0.996392,mixed,509
REP-013|zh|hanzi#25#siteB#k4,REP-013|zh|hanzi#25#siteB,4,REP-013|zh|hanzi#25,REP-013,C1,human rights,zh,hanzi,baseline,B,0.006874,0.996563,mixed,555
REP-013|en|latin#26#siteA#k0,REP-013|en|latin#26#siteA,0,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.008941,0.99553,en,699
REP-013|en|latin#26#siteA#k1,REP-013|en|latin#26#siteA,1,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.007107,0.996447,en,699
REP-013|en|latin#26#siteA#k2,REP-013|en|latin#26#siteA,2,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.006871,0.996564,en,710
REP-013|en|latin#26#siteA#k3,REP-013|en|latin#26#siteA,3,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.007725,0.996137,en,701
REP-013|en|latin#26#siteA#k4,REP-013|en|latin#26#siteA,4,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,A,0.006797,0.996602,en,702
REP-013|en|latin#26#siteB#k0,REP-013|en|latin#26#siteB,0,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.00745,0.996275,en,754
REP-013|en|latin#26#siteB#k1,REP-013|en|latin#26#siteB,1,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.006152,0.996924,en,781
REP-013|en|latin#26#siteB#k2,REP-013|en|latin#26#siteB,2,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.006918,0.996541,en,765
REP-013|en|latin#26#siteB#k3,REP-013|en|latin#26#siteB,3,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.007188,0.996406,en,748
REP-013|en|latin#26#siteB#k4,REP-013|en|latin#26#siteB,4,REP-013|en|latin#26,REP-013,C1,human rights,en,latin,baseline,B,0.006604,0.996698,en,741
REP-014|zh|hanzi#27#siteA#k0,REP-014|zh|hanzi#27#siteA,0,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.00875,0.995626,en,603
REP-014|zh|hanzi#27#siteA#k1,REP-014|zh|hanzi#27#siteA,1,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.008573,0.995714,en,508
REP-014|zh|hanzi#27#siteA#k2,REP-014|zh|hanzi#27#siteA,2,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.00802,0.99599,en,569
REP-014|zh|hanzi#27#siteA#k3,REP-014|zh|hanzi#27#siteA,3,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.008513,0.995744,en,604
REP-014|zh|hanzi#27#siteA#k4,REP-014|zh|hanzi#27#siteA,4,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,A,0.0076,0.9962,en,563
REP-014|zh|hanzi#27#siteB#k0,REP-014|zh|hanzi#27#siteB,0,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.009655,0.995173,en,574
REP-014|zh|hanzi#27#siteB#k1,REP-014|zh|hanzi#27#siteB,1,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.010729,0.994636,mixed,490
REP-014|zh|hanzi#27#siteB#k2,REP-014|zh|hanzi#27#siteB,2,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.010235,0.994883,mixed,585
REP-014|zh|hanzi#27#siteB#k3,REP-014|zh|hanzi#27#siteB,3,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.010595,0.994702,mixed,557
REP-014|zh|hanzi#27#siteB#k4,REP-014|zh|hanzi#27#siteB,4,REP-014|zh|hanzi#27,REP-014,C2,human rights,zh,hanzi,baseline,B,0.009535,0.995232,mixed,555
REP-014|en|latin#28#siteA#k0,REP-014|en|latin#28#siteA,0,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.006934,0.996533,en,705
REP-014|en|latin#28#siteA#k1,REP-014|en|latin#28#siteA,1,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.00745,0.996275,en,685
REP-014|en|latin#28#siteA#k2,REP-014|en|latin#28#siteA,2,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.007036,0.996482,en,686
REP-014|en|latin#28#siteA#k3,REP-014|en|latin#28#siteA,3,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.006894,0.996553,en,699
REP-014|en|latin#28#siteA#k4,REP-014|en|latin#28#siteA,4,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,A,0.006522,0.996739,en,711
REP-014|en|latin#28#siteB#k0,REP-014|en|latin#28#siteB,0,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.011768,0.994116,en,694
REP-014|en|latin#28#siteB#k1,REP-014|en|latin#28#siteB,1,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.010205,0.994898,en,717
REP-014|en|latin#28#siteB#k2,REP-014|en|latin#28#siteB,2,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.010271,0.994864,en,737
REP-014|en|latin#28#siteB#k3,REP-014|en|latin#28#siteB,3,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.011946,0.994027,en,707
REP-014|en|latin#28#siteB#k4,REP-014|en|latin#28#siteB,4,REP-014|en|latin#28,REP-014,C2,human rights,en,latin,baseline,B,0.012403,0.993799,en,737
REP-015|zh|hanzi#29#siteA#k0,REP-015|zh|hanzi#29#siteA,0,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.009811,0.995094,en,589
REP-015|zh|hanzi#29#siteA#k1,REP-015|zh|hanzi#29#siteA,1,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.011019,0.994491,en,587
REP-015|zh|hanzi#29#siteA#k2,REP-015|zh|hanzi#29#siteA,2,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.010823,0.994588,en,602
REP-015|zh|hanzi#29#siteA#k3,REP-015|zh|hanzi#29#siteA,3,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.010188,0.994906,en,565
REP-015|zh|hanzi#29#siteA#k4,REP-015|zh|hanzi#29#siteA,4,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,A,0.010599,0.9947,en,582
REP-015|zh|hanzi#29#siteB#k0,REP-015|zh|hanzi#29#siteB,0,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.007235,0.996382,en,572
REP-015|zh|hanzi#29#siteB#k1,REP-015|zh|hanzi#29#siteB,1,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.00726,0.99637,en,562
REP-015|zh|hanzi#29#siteB#k2,REP-015|zh|hanzi#29#siteB,2,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.00792,0.99604,mixed,540
REP-015|zh|hanzi#29#siteB#k3,REP-015|zh|hanzi#29#siteB,3,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.008386,0.995807,en,568
REP-015|zh|hanzi#29#siteB#k4,REP-015|zh|hanzi#29#siteB,4,REP-015|zh|hanzi#29,REP-015,C3,human rights,zh,hanzi,baseline,B,0.007336,0.996332,mixed,550
REP-015|en|latin#30#siteA#k0,REP-015|en|latin#30#siteA,0,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.006483,0.996758,en,698
REP-015|en|latin#30#siteA#k1,REP-015|en|latin#30#siteA,1,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.006663,0.996669,en,671
REP-015|en|latin#30#siteA#k2,REP-015|en|latin#30#siteA,2,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.006025,0.996988,en,710
REP-015|en|latin#30#siteA#k3,REP-015|en|latin#30#siteA,3,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.006802,0.996599,en,690
REP-015|en|latin#30#siteA#k4,REP-015|en|latin#30#siteA,4,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,A,0.007351,0.996325,en,713
REP-015|en|latin#30#siteB#k0,REP-015|en|latin#30#siteB,0,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.009004,0.995498,en,746
REP-015|en|latin#30#siteB#k1,REP-015|en|latin#30#siteB,1,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.008332,0.995834,en,740
REP-015|en|latin#30#siteB#k2,REP-015|en|latin#30#siteB,2,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.008021,0.99599,en,749
REP-015|en|latin#30#siteB#k3,REP-015|en|latin#30#siteB,3,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.008584,0.995708,en,753
REP-015|en|latin#30#siteB#k4,REP-015|en|latin#30#siteB,4,REP-015|en|latin#30,REP-015,C3,human rights,en,latin,baseline,B,0.00741,0.996295,en,716
